Score,FIRST DOWNS,THIRD DOWN EFFICIENCY,FOURTH DOWN EFFICIENCY,TOTAL OFFENSE,NET YARDS PASSING,completionAttemptsNumber,completionAttemptsYards,NetYards,SackedNumber,SackedYards,intercepted,NET YARDS RUSHING,Rushing Attempts,Average gain per rush,PUNTS: Number,PUNTS: Yards,Average,TOTAL RETURN YARDS,PENALTIES: Number,PENALTIES: Yards,FUMBLES: Number,FUMBLES: Lost,SACKS: Number,SACKS: Yards,INTERCEPTIONS: Number,INTERCEPTIONS: Yards,TIME OF POSSESSION,Target Data
3.0,-1.2222,1.6667,-11.1111,10.5556,237.3333,20.7778,32.5556,-0.2889,1.1111,12.8889,1.2222,-226.7778,-31.3333,-2.6667,1.7778,69.8889,0.2444,-14.0,0.7778,15.0,-0.6667,0.6667,-0.6667,-5.2222,-0.4444,0.0,-396.3333,0
-40.3333,-24.3333,-6.0,6.6667,-430.6667,-226.0,-10.0,-19.3333,-3.2333,-0.3333,1.6667,1.3333,-204.6667,-30.3333,-2.0333,1.3333,47.0,-1.2667,-117.6667,-1.3333,-18.3333,-0.3333,1.0,0.6667,7.0,-1.3333,-20.3333,-405.3333,1
-0.5556,2.4444,7.8889,33.2222,65.2222,29.1111,3.0,5.0,0.9778,-1.2222,-7.5556,0.0,36.1111,-0.3333,1.1667,-1.1111,-18.4444,2.0667,120.6667,0.0,19.2222,-0.8889,0.1111,-1.1111,-12.7778,-0.5556,36.1111,-329.5556,1
-0.6667,-2.4444,8.7778,-55.4444,32.1111,-98.3333,-5.7778,-12.3333,-0.4222,1.3333,3.1111,-0.1111,130.4444,8.3333,1.3556,-0.3333,10.1111,4.0333,6.0,-3.3333,-30.0,-1.2222,-0.5556,0.8889,3.7778,1.1111,20.1111,596.0,1
-17.3333,-6.0,7.6667,16.6667,-213.6667,-78.3333,-4.6667,-1.0,-2.5,2.3333,19.3333,0.6667,-135.3333,-8.3333,-3.1,0.3333,14.3333,1.7667,168.6667,6.6667,63.3333,0.0,0.6667,-2.0,-7.6667,-1.0,24.0,-78.0,1
-3.2222,0.7407,0.7037,-33.8148,74.7037,96.0,0.2222,-5.1481,4.5148,1.0,11.7037,0.8519,-21.2963,2.8889,-0.9852,-0.2593,-75.8519,-6.1556,-59.8519,-0.1852,-1.0,1.8889,1.037,1.5926,12.8519,-1.3704,-42.3704,181.5926,1
-41.3333,-0.6667,8.0,8.6667,-107.0,22.6667,3.3333,19.6667,-2.6333,1.6667,12.3333,2.0,-129.6667,-3.0,-2.9667,4.3333,159.6667,0.9333,-6.0,-3.0,-39.3333,-1.6667,-1.6667,-2.3333,-21.6667,-1.6667,-37.3333,-155.6667,1
13.3333,-6.3333,-12.6667,-33.3333,-101.0,-215.6667,-22.0,-26.0,-0.8333,-2.0,-17.6667,-1.6667,114.6667,15.3333,1.6667,1.0,38.0,1.0333,12.0,-0.3333,11.3333,-0.3333,1.3333,1.6667,8.0,2.3333,32.3333,-557.0,1
-1.0,-5.6667,0.6667,-33.3333,-118.0,-107.3333,-10.3333,-5.6667,-2.9333,1.3333,3.3333,-0.6667,-10.6667,0.3333,-0.3333,3.3333,114.3333,-1.2,-7.6667,-1.6667,-41.0,-2.0,0.0,1.3333,14.0,-0.3333,-10.3333,24.6667,1
31.1111,9.0,14.0,37.1111,214.4444,89.4444,1.0,-0.6667,2.4778,0.7778,7.5556,-0.1111,125.0,3.3333,2.6667,-4.8889,-166.3333,1.519,-149.6667,-2.5556,-16.7778,-2.2222,-0.5556,0.0,-1.8889,1.2222,0.3333,166.6667,0
16.6667,7.0,7.3333,6.6667,28.6667,54.3333,2.6667,1.6667,1.3,0.6667,10.0,0.0,-25.6667,11.3333,-2.0,3.3333,183.3333,7.9,54.3333,2.3333,4.3333,0.3333,0.6667,0.6667,8.6667,1.3333,36.6667,401.0,0
9.1111,9.5556,2.6667,31.4815,126.6296,34.2593,8.037,8.4815,-0.9407,-2.4444,-8.2222,-0.4815,92.3704,4.4444,2.0259,-1.3333,-52.8889,-0.1074,-97.4074,0.0741,5.2963,1.1852,1.1852,0.0,3.7778,0.2593,-29.3333,546.5185,1
-15.2222,-8.7778,-27.1111,-11.3333,-102.6667,-25.6667,-5.7778,-1.7778,-1.1667,-0.8889,8.6667,-0.7778,-77.0,-6.5556,-1.1,4.8889,158.4444,-2.1348,9.4444,0.3333,-0.3333,1.0,0.3333,-0.3333,3.7778,1.2222,15.5556,-374.2222,0
8.0,-0.3333,-14.0,33.3333,24.6667,-46.6667,-7.3333,-17.0,3.6,1.0,10.0,-0.3333,71.3333,10.0,0.8333,-1.3333,-109.0,-7.5333,9.3333,-5.3333,-40.6667,0.0,0.3333,-1.0,-5.3333,2.0,14.6667,76.0,1
39.4444,14.6667,53.8889,-77.7778,382.1111,175.6667,0.6667,-7.2222,11.8556,-1.7778,-16.8889,-2.0,206.4444,10.7778,5.0111,-3.5556,-64.5556,17.1,-31.3333,2.3333,32.5556,4.7778,4.1111,-1.4444,-7.1111,0.5556,8.7778,-387.7778,0
13.7037,1.8148,9.2963,-38.8889,170.3333,147.3704,6.7037,6.7407,3.9815,2.2963,18.4444,-0.0741,22.963,-6.6296,0.9481,0.6296,37.1852,2.8,-11.8148,0.4074,-5.8519,-1.5556,-1.2222,1.1481,7.8148,-1.037,-23.5556,182.7778,0
9.4444,0.1111,1.8889,27.6667,41.2222,-19.4444,-4.4444,-10.1111,1.5889,-1.5556,-14.7778,-0.3333,60.6667,7.1111,1.0889,-0.1111,-58.1111,-11.7111,-123.8889,-6.6667,-67.7778,-1.5556,-0.6667,-0.1111,-3.1111,0.4444,1.7778,331.6667,1
17.4444,7.3333,-8.0,-5.5556,214.6667,87.3333,0.7778,2.6667,2.3444,-1.4444,-15.1111,-0.5556,127.3333,8.2222,2.4444,-0.8889,18.5556,10.2,-97.4444,-2.2222,-11.7778,0.3333,0.1111,2.8889,21.5556,0.4444,-51.4444,111.6667,0
8.4444,10.8889,-10.6667,28.8889,142.5556,26.5556,6.3333,14.1111,-3.3111,-0.3333,-3.3333,0.1111,116.0,12.3333,1.4333,0.7778,28.8889,-3.4222,123.7778,-3.3333,-21.3333,1.2222,-0.2222,-2.3333,-20.1111,0.8889,27.0,-262.5556,1
42.0,20.6667,26.0,46.6667,368.6667,79.6667,-6.0,-18.0,4.7,-1.6667,-8.3333,-0.6667,289.0,28.6667,5.6667,-3.6667,-107.0,5.6667,-23.3333,-4.3333,-48.3333,0.3333,0.3333,3.3333,24.6667,1.0,12.3333,591.3333,0
-25.963,-13.3333,-20.6667,-35.8519,-257.8519,-214.4074,-7.5556,-11.0,-3.8074,-2.4074,-18.9259,0.963,-43.4444,-3.5556,-0.6,2.5926,74.3333,-3.3349,150.0,4.037,52.0741,1.4815,0.037,-1.1111,1.1481,0.4074,42.3333,-540.4444,1
12.7778,2.5556,12.8889,-31.2222,14.7778,-47.7778,0.1111,-2.5556,-1.6667,-1.8889,-17.0,-0.6667,62.5556,1.6667,1.4,-4.7778,-176.8889,-1.2319,12.0,-2.6667,-56.8889,1.2222,1.0,3.8889,25.3333,1.1111,37.1111,305.0,1
14.3704,-4.2593,-12.1111,6.2222,35.6667,66.8889,2.4074,-1.6667,2.0889,-0.5926,-7.7037,-0.5185,-31.2222,-2.9259,-0.663,-1.1481,-49.1481,-1.8185,121.5926,1.2222,-0.1481,-1.8148,-1.0741,-1.4815,-10.0741,2.3704,91.3333,24.4444,1
-5.1605,-3.8148,-11.6667,-59.4074,44.9753,39.5185,-0.3827,2.1358,0.8185,0.1728,-1.5556,-0.2593,5.4568,5.7654,-0.5691,1.8272,71.358,-1.91,12.7284,3.6173,26.1975,0.2222,-0.2716,-1.1111,-2.3457,-0.321,-4.5926,380.5432,1
0.0741,-0.7037,9.1852,30.0741,65.6667,1.4815,-2.037,-4.9259,1.9704,-2.8519,-26.037,0.4074,64.1852,-1.5926,1.9407,-0.6296,-33.963,-1.4444,-64.4444,2.1852,22.9259,-0.2963,-0.2963,2.1852,8.2593,-0.7778,-24.9259,49.5185,1
28.7778,1.3457,21.9877,-15.3086,64.4321,52.3086,-0.8148,-10.3951,3.6568,-2.5556,-10.7778,-0.0247,12.1235,-4.8148,0.8321,-3.7654,-141.4321,2.0864,40.1605,-1.6667,-17.1358,0.2346,0.3457,0.5679,7.5062,1.4444,27.7407,318.8148,0
5.0988,3.1111,-1.3951,19.7531,-12.7037,-85.8148,-2.6049,-10.1605,-0.2086,-1.5926,-13.4815,-1.2963,73.1111,8.679,1.6247,-0.5802,-34.1852,-2.4123,-29.2346,-3.5926,-29.1605,0.4691,-0.2963,0.0494,1.6543,1.0617,-11.4938,354.7407,0
-27.8519,-7.1358,-0.3951,9.0,-208.7778,-172.4198,-10.1111,-14.2716,-5.0469,1.0247,7.2963,1.0741,-36.358,13.716,-2.0617,1.5432,51.4321,2.421,36.4321,3.2593,24.1358,0.9877,0.9753,-2.1481,-13.0,-0.4815,5.7778,354.679,1
-25.9877,-11.2222,-19.9012,-49.3827,-226.2716,-224.4815,-14.1605,-16.9259,-3.6926,0.8519,9.8765,0.5926,-1.7901,13.8025,-0.9741,4.6914,197.4074,6.1765,0.4074,-1.4815,-10.8025,0.321,0.0864,1.2963,4.5432,0.3951,-8.6914,454.3951,1
-1.1111,1.4444,1.8519,-3.1481,19.8889,-6.963,3.5556,0.2222,-0.8704,1.3704,8.1111,-1.037,26.8519,2.2593,0.5519,2.4074,78.7037,-0.8815,-64.2593,-1.2222,6.7778,-1.3704,-1.1111,-2.0,-13.7037,0.9259,-14.0741,-108.6296,0
12.2593,0.9259,8.3333,-9.3704,84.6296,181.6296,10.8889,16.8148,2.463,0.4074,-0.2222,-0.2963,-97.0,-16.1481,-1.8852,-1.1481,7.2593,8.1556,39.3704,3.1111,23.2593,-2.0741,-0.8889,-1.2593,-6.0,-0.037,-1.8148,-76.9259,1
-28.2346,-9.5679,-9.0741,16.1481,-242.0494,-219.4321,-8.7531,-1.4691,-6.2432,0.4444,3.9753,0.7284,-22.6173,-0.3457,-0.7691,1.1235,45.8519,2.2346,-32.4691,-1.3704,-11.5432,-1.1235,-0.2222,-1.642,-22.716,0.8395,4.4444,265.3951,1
2.2222,-2.3333,6.3333,-25.5556,-96.7778,28.1111,4.0,1.2222,0.1667,0.0,0.8889,-0.2222,-124.8889,-11.5556,-2.2556,0.2222,1.0,-2.0,-80.6667,0.8889,-10.7778,-1.4444,-0.8889,-0.2222,6.3333,0.3333,-6.2222,287.7778,1
-10.7037,-3.3951,-4.1975,-68.9136,-56.8642,-45.4815,-5.7037,-4.9877,-0.2457,2.037,10.7654,-0.0617,-11.3827,-4.0741,-0.0272,-0.358,2.4691,6.2926,1.6914,-5.0494,-62.2222,-0.4074,-0.3086,0.358,0.5679,-0.8025,-6.6173,-11.4198,1
-19.5185,-7.5185,-33.8148,-1.8148,-217.0741,-38.0741,-6.7778,-4.5926,-0.1111,6.3704,47.2222,1.3333,-179.0,13.4444,-5.9519,-5.4815,-180.8889,3.4448,-54.4444,-1.2593,-20.0,2.3704,0.3704,0.4074,0.5556,-0.4444,-6.963,-371.5185,1
-10.8889,-4.1111,-5.8889,59.2963,-110.7778,-148.4815,-7.1852,-6.2222,-3.2778,-2.1852,-29.2593,0.8148,37.7037,4.7778,0.7852,1.8148,88.3704,1.363,51.2593,-0.037,-8.6667,-1.5556,-0.6667,-0.4815,-5.4444,-0.2222,20.1852,-169.9259,1
-18.8765,-12.8642,-14.9506,-40.1605,-217.5926,-196.0123,-9.284,-6.284,-4.5185,-2.679,-12.1111,1.4938,-21.5802,-2.4938,-0.1519,3.4815,151.9136,1.8074,67.642,5.1481,51.3704,0.2593,0.0,0.5185,10.4691,-0.8889,-4.4444,-15.0617,1
-19.5185,-1.9259,-14.7778,-7.2963,-143.037,-10.8519,6.963,11.963,-2.5519,-0.037,3.2593,1.5185,-132.1852,-4.8889,-2.9481,0.3704,-24.1111,-5.0778,-89.6296,-4.6296,-37.037,-1.3704,-0.2963,-1.1481,-12.1481,0.3704,-4.5556,-264.2222,1
-35.0,-11.6667,-28.3333,-61.3333,-345.0,-217.0,-8.6667,8.6667,-12.0,-2.0,-2.3333,1.3333,-128.0,-11.0,1.3333,4.0,53.0,-29.8715,-66.3333,9.3333,78.6667,3.6667,2.3333,-5.3333,-34.6667,1.6667,2.3333,69.0,1
22.5556,4.2222,-1.5556,-32.3333,148.3333,-22.4444,-4.0,-14.4444,3.8556,-0.6667,-2.3333,0.2222,170.7778,11.7778,3.3778,-2.4444,-70.6667,11.4778,61.5556,5.8889,75.0,0.3333,0.5556,4.3333,30.4444,0.0,3.1111,308.6667,0
-11.3333,-4.8519,-8.4815,1.7037,-116.037,18.3333,5.4815,9.5556,-2.0037,2.0,18.1852,-0.6296,-134.3704,-10.7778,-2.1185,2.7778,125.963,4.5889,-73.7778,-1.3333,4.1111,0.963,0.5185,0.7037,-8.7037,0.7407,-19.7037,-166.7778,0
-0.3333,-0.3333,8.1111,13.8889,8.4444,115.2222,5.0,5.7778,2.5889,-0.4444,0.1111,-0.3333,-106.7778,-15.0,-1.1,-4.1111,-118.5556,10.4111,-11.8889,-2.0,-14.1111,-1.4444,-0.6667,-1.3333,-3.8889,-1.7778,-31.5556,-209.7778,0
-1.7778,-2.8889,8.6667,-62.8889,-15.4444,-148.4444,-10.8889,-21.5556,-0.5889,-2.4444,-13.7778,-1.0,133.0,13.2222,1.1,-1.7778,-24.1111,5.9,-22.6667,-2.6667,-37.3333,-0.7778,-0.2222,0.3333,-1.5556,1.0,30.2222,454.7778,1
3.6296,-3.5185,-0.0741,-43.8519,-14.4444,-65.6667,-9.8148,-15.9259,1.6185,-3.3704,-17.5926,-2.0,51.2222,5.8519,1.2037,-2.037,-71.8148,1.1741,5.1481,-0.7778,-10.0741,0.4074,0.7037,1.4074,6.4444,2.3333,30.7037,620.2222,0
-39.6667,-9.6667,-9.8889,-48.2222,-172.7778,-112.2222,-6.1111,-2.8889,-3.2333,-1.2222,-10.5556,0.7778,-60.5556,-1.8889,-1.2556,5.2222,199.2222,-0.8285,19.2222,6.0,51.7778,1.0,0.0,-0.1111,-3.1111,-1.2222,-9.0,-65.5556,1
-11.5556,-5.2222,-21.8889,-22.5556,-53.1111,125.5556,5.3333,15.7778,2.4111,0.4444,3.6667,0.8889,-178.6667,-16.6667,-2.6667,1.6667,22.4444,-5.5333,5.3333,2.5556,30.1111,-1.1111,-0.7778,-0.5556,-1.6667,-1.6667,-17.0,-327.8889,0
2.4074,0.3333,7.2593,12.5185,-54.3704,2.4815,-1.4815,-2.7037,0.4519,1.8519,10.7037,0.2963,-56.8519,4.7778,-1.9519,-0.037,-26.4444,-6.0333,33.7778,3.4444,37.5556,-0.6296,-0.4074,1.4074,11.037,0.4815,1.7037,397.7037,0
-24.5185,-3.5185,-17.4444,-33.8519,-187.0,133.5926,16.9259,27.7778,-2.3889,3.5556,21.6667,0.4444,-320.5926,-18.5185,-4.9296,6.1481,220.4815,-0.9782,75.4815,1.0,2.2593,-1.1111,-1.3333,-1.8519,-14.6296,-1.2222,-34.3704,155.3704,1
-18.1111,5.0,25.8889,-13.1111,60.6667,75.1111,4.8889,8.2222,-0.8222,-0.2222,0.6667,1.6667,-14.4444,2.4444,-0.4222,-0.1111,-16.2222,-3.2444,-17.0,0.2222,8.2222,-0.3333,-1.0,-0.8889,-9.0,-0.6667,-11.5556,45.8889,1
-5.4444,-3.0741,-6.2593,38.7037,-58.1852,-51.0,-4.4815,-4.2222,-0.5926,-1.3333,-3.963,0.1852,-7.1852,-8.2963,0.6815,0.8889,46.0741,11.6296,-13.0,-0.1111,-9.4074,0.8148,-0.0741,-3.0,-16.2222,-0.5556,-5.2222,-160.6296,0
-17.5185,-4.6667,-4.7778,-18.5185,-49.7037,-2.3704,-4.0741,-3.9259,0.6519,1.7037,12.2593,0.8519,-47.3333,-0.963,-1.1852,1.9259,62.5556,-5.1074,-29.7407,-1.4815,-15.963,-0.7037,0.5556,1.2963,6.1852,-0.5556,4.7037,69.1111,1
4.5802,8.679,16.0494,4.2346,163.6296,328.4444,17.8765,32.284,3.5877,1.9136,8.0617,1.0,-164.8148,-6.9012,-4.4025,1.0247,54.8765,3.084,-18.0988,-1.4815,-7.6173,1.0617,0.8642,1.0617,7.037,-0.2222,-18.4691,92.8519,1
-13.1481,-5.2222,-24.2222,13.7407,-37.963,61.2222,0.037,10.6667,-0.6296,2.0741,23.9259,1.3704,-99.1852,-9.6296,0.2852,3.5926,101.6296,-3.8269,38.4074,1.5926,20.7778,2.9259,1.8889,-1.037,-1.2593,-0.3704,25.4444,-291.4815,1
6.0,3.8889,-11.6667,27.1852,105.8148,193.037,17.8148,23.6296,1.9333,0.9259,18.5556,0.963,-87.2222,-15.8148,-1.0333,-1.8148,-85.1481,-4.8481,90.8519,5.5185,65.3704,0.4074,-1.1111,0.6667,5.0,0.6296,14.1852,436.7407,0
-9.1481,-7.4074,-13.1852,22.2222,-100.8889,-71.8889,-8.6296,-12.4074,0.1222,0.6296,5.6667,0.3704,-29.0,2.1852,-0.9222,-0.2963,-91.7037,-12.1852,11.7407,-2.1111,3.3333,0.1111,0.4444,0.7778,1.963,-0.5185,-2.963,-137.2593,1
12.6914,3.6543,5.0864,-38.8889,80.7407,15.7654,-4.9012,-0.1358,0.1988,1.1605,7.7407,-0.5679,64.9753,9.7284,0.5988,0.5679,34.2716,1.7481,20.8272,2.3086,20.284,-0.3333,-0.2593,1.6543,4.6543,-1.6543,-23.1111,6.0,1
15.4074,5.037,16.963,14.963,137.1852,70.8148,-2.3704,-3.963,3.6704,-0.9259,-3.5926,0.6667,66.3704,1.4444,1.6593,-1.8519,-59.5185,-4.3333,-12.4074,4.963,64.2593,-0.8148,-0.9259,-1.2963,-7.5556,0.5556,-21.4444,185.9259,0
15.5185,-2.0741,12.1481,-18.5185,-83.4444,-16.963,-3.5556,-3.3333,0.7963,0.5185,5.1852,-1.5185,-66.4815,3.1852,-2.4148,0.0741,12.6296,3.0296,65.4444,0.2963,-16.6296,-1.0741,-1.1111,1.3704,12.1481,1.0741,68.1481,353.2222,1
19.5556,12.7778,11.4444,-2.5556,203.8889,137.5556,8.3333,14.4444,1.4222,-0.7778,0.4444,0.3333,66.3333,15.2222,-0.2222,0.1111,16.1111,-0.1222,40.8889,3.8889,4.8889,0.7778,0.0,1.7778,8.4444,1.7778,38.0,293.3333,1
21.7407,5.5556,14.5926,50.0,94.5926,90.2963,5.0741,8.5556,0.9926,-3.0,-17.3333,-0.4444,4.2963,-12.4815,1.2259,-3.4074,-101.5185,3.4444,-100.5556,-2.6667,-17.3704,-0.8519,-0.9259,-1.1852,-10.2963,0.6667,0.0,-177.2963,0
7.1852,-0.1481,4.6296,-27.3333,20.1852,-10.0741,-5.7037,-7.1111,1.1259,2.4074,10.4815,-1.037,30.2593,0.5556,0.7148,-0.5926,-10.4815,1.7741,-52.5926,0.4444,-2.3333,-1.3704,-0.2222,-0.0741,-0.3704,-1.0,-18.5556,-123.4444,0
0.1975,2.0864,3.0,-22.037,13.9506,-98.6543,-5.9136,-16.8889,0.7432,-1.5926,-4.7778,-0.4074,112.6049,15.4938,2.4309,-1.4815,-92.037,-6.2605,-27.7531,-2.0494,-17.6296,0.8519,1.1852,-0.2346,-2.4321,-1.2593,-0.1605,245.2099,0
10.9136,6.7654,2.321,-7.7654,43.1852,-4.4198,-2.6543,-3.037,-0.3988,1.8889,15.6173,0.0,47.6049,15.3333,-0.5012,-1.3333,-27.8272,3.2198,45.1358,-0.8148,-0.8272,1.7284,0.6049,0.9506,7.5926,2.1358,18.9877,-34.2716,1
39.8148,13.9506,17.2469,36.0617,331.6667,229.1235,4.3457,4.7778,5.7321,-4.3704,-27.4074,0.5926,102.5432,2.1852,2.3494,-5.0247,-167.963,1.5026,55.5556,0.8025,-0.8765,0.6296,0.0,2.7531,20.358,-0.0988,-1.9506,-133.8395,0
-5.5844,-5.2016,-15.0988,-19.7284,-53.2263,39.4733,1.786,-1.2798,1.9103,2.1605,13.6831,-1.0535,-92.6996,-7.1276,-1.8712,1.0041,23.2593,-2.6428,-23.4033,0.9259,-9.2798,1.3663,0.8889,0.6749,9.5885,-0.4115,-1.6296,-180.6708,1
-20.8889,-5.0,5.0,-55.5556,-144.1111,-141.3333,-12.3333,-18.1111,0.1222,0.0,2.7778,-1.1111,-2.7778,7.7778,-0.2333,1.3333,38.8889,-2.0889,-22.8889,-2.7778,-29.3333,0.5556,0.5556,0.1111,0.8889,-2.0,-39.1111,-89.3333,0
9.5926,2.1852,8.8889,-4.321,149.5802,65.0494,-3.8025,-5.5432,4.3272,0.2963,11.8148,0.7654,84.5309,2.1481,1.716,-2.4444,-64.963,5.0938,-16.7284,1.9506,20.8025,-0.3457,-0.679,0.1111,0.037,0.8272,-3.1111,-198.7901,0
-17.037,-4.8148,-15.0123,11.642,-118.4568,35.716,9.2593,21.037,-3.9284,0.8765,6.2716,-0.9506,-154.1728,-16.3333,-2.2778,2.2346,77.1852,-1.9485,30.6296,-1.2469,-1.4321,-0.1111,0.2222,-2.9012,-20.7901,-1.0494,-4.0247,-4.679,1
3.0123,-4.9877,-1.2593,-44.0988,2.8889,-225.9506,-17.9506,-25.8519,-0.0185,0.0741,-1.0,-0.4074,228.8395,18.4568,1.9309,-0.9877,-37.2099,-0.4812,33.0123,3.2222,29.3827,1.963,1.2222,2.0123,7.3086,0.1481,21.358,-74.9136,0
2.3827,-1.3704,8.6667,-17.5062,5.716,81.642,-0.6296,5.3333,0.6049,0.9012,13.2469,0.9136,-75.9259,-4.7778,-1.5259,0.642,19.1481,-4.6656,-18.2222,-5.284,-62.3086,0.0864,0.4198,-0.4815,-0.1728,0.8765,8.7407,-248.1852,0
-14.1605,-9.6296,-10.9877,-12.3951,-194.7037,-17.9877,2.3704,7.6914,-1.9148,2.1111,13.5802,-0.8272,-176.716,-17.1111,-2.4864,3.2716,131.1605,3.0148,42.3333,2.3827,33.037,0.1852,-0.3086,0.5309,-3.0247,0.6667,-7.5556,-383.3827,1
18.2469,6.856,15.1687,19.9424,117.7613,96.2099,6.358,4.9918,2.1564,-0.4321,15.5267,-0.6996,21.5514,0.8642,0.5255,-1.7613,-43.7572,3.6605,5.2058,0.4403,16.7778,-0.2469,-0.4609,-1.2757,-10.3045,1.2016,12.5967,-110.9794,0
6.5062,-2.1235,-8.5062,-28.3951,-28.716,29.2099,0.4444,-1.4691,1.4926,1.284,9.1111,-0.6296,-57.9259,2.3333,-1.7938,0.3457,17.5185,-1.9531,106.0741,-1.4321,3.7037,1.321,0.6914,0.8272,11.7778,1.8889,49.9136,155.0617,0
-25.5926,-12.0741,-16.6296,-2.5432,-218.0,-166.7654,-10.9383,-11.6667,-2.5,-0.7531,-4.0247,1.0617,-51.2346,-5.4074,-0.9728,1.9506,79.1358,-4.2691,43.8395,3.0494,30.7037,-1.2222,-0.6667,0.3086,-0.2222,-0.4444,10.9012,-301.1358,1
6.716,1.8642,5.716,-20.642,5.358,-85.963,-3.7778,-7.7407,-1.0025,-1.5679,-5.358,-0.9753,91.321,5.8642,1.4481,2.8765,148.5556,16.0432,-37.4321,0.8148,13.679,0.5679,0.3704,1.5062,8.3457,1.2716,-3.5926,-135.3086,1
8.3704,3.3333,-2.037,-10.5926,46.4815,-78.7778,-3.1111,-4.2222,-0.9,0.4815,-6.8519,-0.037,125.2593,12.7037,1.7815,1.2222,-9.4074,-14.1889,53.6296,-0.4815,-12.8519,-0.5185,-0.8148,1.2222,11.1111,0.2593,18.7407,258.7037,0
27.1852,10.1852,8.037,22.4074,267.5185,214.1111,9.9259,9.9259,4.1741,1.2593,4.5926,0.8889,53.4074,4.7037,1.0852,-1.2222,-39.1111,-0.3741,-61.5926,-0.5926,4.8148,-0.037,0.2963,0.9259,3.8889,-0.4815,-21.5926,209.8148,0
19.8066,4.6502,12.893,60.6996,141.3951,128.0082,5.4856,1.6708,3.6716,1.2305,2.8519,-1.4033,13.3868,0.5885,0.2642,-1.9136,-98.6091,-5.9716,-50.428,4.2346,49.6049,-0.8395,-0.8889,1.6543,4.3539,1.2963,17.5556,139.4486,0
-2.7778,-0.4444,8.037,-5.7407,16.8519,-6.4074,-0.2593,-3.6296,0.2111,1.3704,4.5926,-0.2963,23.2593,3.8148,0.2926,-2.5926,-140.8148,-6.3588,-80.7037,-1.1111,-5.8519,-0.4444,0.3333,0.0741,1.8519,0.037,-8.3333,3.8148,0
47.3827,18.9259,31.037,40.7901,498.5802,250.9877,17.0864,11.321,5.6025,-1.8025,-14.7284,-1.4568,247.5926,9.1235,3.5086,-3.4691,-68.0,9.3674,-6.4321,-4.8272,-41.0617,-2.9383,-3.1111,0.2099,-1.1975,-0.2593,5.5679,-78.0741,0
-7.5556,-6.1358,-17.2099,-19.0247,-104.9012,9.5556,0.9259,10.7901,-1.8679,3.0,23.4321,1.8148,-114.4568,-13.1728,-1.0543,2.3333,68.4444,-1.4914,51.0741,0.2469,-9.3333,1.7284,1.3333,-1.4321,-12.1852,-0.3457,10.2716,-28.5556,1
-6.7407,2.2222,-17.2963,12.7037,-22.8889,42.4815,6.6296,14.0,-2.9704,1.037,12.7778,0.2963,-65.3704,-1.0,-1.5667,-0.3333,-45.2222,-9.1889,63.9259,4.9259,60.1481,1.0741,-0.2593,-0.2963,-3.1481,0.1111,5.5185,156.9259,1
-11.0741,-2.7407,-13.5185,3.3951,-115.8025,-146.284,-15.1728,-17.9753,-2.1704,0.5309,6.963,0.6173,30.4815,16.0988,-0.5519,-0.2716,-67.679,-9.0605,-12.2716,-2.679,-42.8395,1.1358,1.1852,-0.8519,-7.2963,-0.5309,1.5802,-283.3457,1
8.4609,10.2305,11.7366,-15.6955,186.8272,192.4074,13.0288,21.3745,0.7399,0.6461,-6.2181,0.6667,-5.5802,-4.4156,0.2947,-0.7984,19.8807,8.2337,-60.3992,0.0123,6.5144,0.7819,0.428,-0.2551,1.284,0.2222,-8.9053,-270.9506,0
-6.5185,-3.5556,-12.7037,-8.9259,-44.2593,-1.8148,-0.7407,4.1481,-0.7074,-0.6667,-3.7778,-0.0741,-42.4444,-7.4444,-0.4407,0.3704,32.8148,8.2,32.4815,4.2593,57.0,-1.2963,0.037,0.0741,0.0741,-0.4444,-13.037,-268.7037,1
-0.7037,0.3704,14.6667,-26.037,97.4815,-61.7407,-10.7407,-15.6667,2.137,-1.7778,-4.037,-0.7778,159.2222,12.1481,3.2222,-1.3333,-43.6667,1.0333,-64.2593,-0.5185,-1.0,0.3333,0.4444,0.037,5.0741,-0.3333,-39.8519,186.1481,0
8.2099,3.9012,-1.7037,43.9342,66.9424,81.3663,5.0206,5.4156,1.4774,0.9753,5.6543,-0.5267,-14.4239,-0.4198,-0.4078,-0.6296,-28.1235,-0.9004,-3.3745,-1.9588,-13.8724,-0.2305,-0.749,0.5556,-3.0864,0.0329,14.4444,-316.1193,0
-16.4115,-2.8765,-12.3416,23.251,-24.321,-105.3333,-11.7572,-14.5967,0.1823,0.9259,3.037,0.1975,81.0123,15.9177,-0.0967,0.1276,16.321,2.6773,34.144,2.8642,23.7984,1.3416,0.4815,-0.7243,-2.177,-1.3004,-21.0041,30.0617,1
-8.2387,-0.8272,-5.1564,-58.0576,24.572,11.7407,-0.8601,2.6543,-0.058,0.1358,3.5844,1.1481,12.8313,2.6584,0.2914,2.2757,89.8642,0.0128,30.4938,1.4568,9.2551,0.8436,0.3416,0.9383,-3.6749,-0.9218,-5.7449,-359.6255,1
15.5926,-0.963,-5.6296,-11.1852,85.7037,-47.6667,-4.1111,-15.1111,2.5556,-1.1111,-6.8889,-0.5185,133.3704,3.037,3.463,-0.7037,-17.1852,1.1778,35.3704,-0.0741,8.6296,0.0741,0.2222,-1.2222,-11.5556,1.1481,28.3704,13.2963,0
